,,,,start,end,ampl. [pA],,dwell time [ms],freq.,interevent interval,,,,N1,,tau1,,N2,,tau2,,N3,,tau3,,N4,,tau4,,,Burst analysis,ev./burst,start,end,duration [ms],mean intraburst interval [ms],,frequency [Hz],,open duration mean [ms],,openings,closures,,,,,,,,,,,,,,,,,
1,1,1,A,46553.60156,46556.69922,2.257626,0.333345,3.0977,951.927673,1.0505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46556.69922,46564.55078,0.022117,0.292319,7.8518,307.692322,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46564.55078,46566.39844,1.863717,0.359204,1.8475,91.328369,10.9495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46566.39844,46568.75,-0.064456,0.315087,2.3515,103.100227,9.6993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,46568.75,46568.94922,1.73164,0,0.1992,238.151947,4.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46568.94922,46569.10156,0.681835,0,0.1523,392.049255,2.5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46569.10156,46569.80078,2.194897,0.248467,0.6995,2844.950195,0.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46569.80078,46591.5,0.159612,0.255019,21.698999,1173.984497,0.8518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46591.5,46591.80078,1.699566,0.064738,0.301,44.645847,22.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46591.80078,46598.94922,-0.062697,0.28884,7.1482,45.454544,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46598.94922,46599.35156,2.787389,0.116274,0.4023,134.242599,7.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46599.35156,46600.35156,0.222005,0.198115,1,132.441559,7.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46600.35156,46602.64844,2.147207,0.373824,2.297,713.114197,1.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46602.64844,46603.75,0.104225,0.338418,1.1015,303.30603,3.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46603.75,46604.35156,1.677979,0.187953,0.6015,294.247467,3.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46604.35156,46605.39844,0.14474,0.532703,1.047,587.199036,1.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46605.39844,46606.80078,2.139618,0.237064,1.4025,606.612061,1.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46606.80078,46607.14844,0.07485,0.084205,0.3475,408.246582,2.4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46607.14844,46617.94922,2.227011,0.38092,10.8007,571.428589,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46617.94922,46619.55078,-0.090675,0.288633,1.6018,89.700577,11.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46619.55078,46619.80078,1.757067,0,0.25,80.628906,12.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46619.80078,46621.35156,-0.019282,0.235553,1.5505,540.015137,1.8518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46621.35156,46622.44922,1.970627,0.421713,1.0977,555.401306,1.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46622.44922,46638,-0.004107,0.283117,15.5508,377.61499,2.6482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46638,46641.85156,2.14175,0.306193,3.8515,60.065472,16.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46641.85156,46659.64844,0.093942,0.253538,17.797001,51.540283,19.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46659.64844,46662.64844,2.258462,0.247203,3,46.192577,21.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46662.64844,46672.69922,-0.204267,0.282979,10.0507,48.083858,20.797001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,46672.69922,46672.85156,1.586496,0,0.1523,76.624245,13.0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46672.85156,46673.05078,0.194894,0,0.1995,98.010391,10.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46673.05078,46674.05078,2.115976,0.246424,1,2842.52417,0.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46674.05078,46674.39844,0.266102,0.399784,0.3475,833.680725,1.1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46674.39844,46676.75,1.812402,0.344166,2.3515,742.115051,1.3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46676.75,46680.80078,0.005249,0.286464,4.051,370.507599,2.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46680.80078,46681.19922,1.79936,0.036748,0.3982,156.188995,6.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46681.19922,46692.19922,-0.09915,0.290723,11,224.759506,4.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46692.19922,46692.55078,1.867103,0.024667,0.3518,87.733154,11.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46692.55078,46696,-0.050872,0.253022,3.449,88.091759,11.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46696,46696.94922,1.729625,0.225682,0.9492,263.102509,3.8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46696.94922,46709.75,-0.025285,0.263281,12.8008,227.365738,4.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46719.35156,46719.5,0.594822,0,0.1485,252.972427,3.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46719.5,46721.30078,2.218357,0.372277,1.801,644.828491,1.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46721.30078,46721.44922,0.784031,0,0.1482,512.952026,1.9495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46721.44922,46722.30078,2.352634,0.204369,0.8518,513.031006,1.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46722.30078,46722.39844,1.125828,0,0.0975,1000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46722.39844,46722.69922,1.769749,0.004316,0.3007,1053.407715,0.9493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46722.69922,46723.25,0.356785,0.133953,0.5508,2511.300781,0.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46723.25,46726.30078,2.21062,0.264744,3.051,1174.398071,0.8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46726.30078,46726.39844,1.08179,0,0.0975,277.638947,3.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46726.39844,46727.80078,2.173048,0.469434,1.4025,317.611572,3.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46727.80078,46730.75,0.176029,0.299194,2.949,666.666687,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46730.75,46732.39844,2.074826,0.30345,1.6485,229.805817,4.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46732.39844,46736.19922,-0.122685,0.303909,3.8007,217.509521,4.5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,46736.19922,46736.39844,1.827215,0,0.1993,183.513184,5.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46736.39844,46737.75,-0.106273,0.182419,1.3515,250,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46737.75,46739.10156,2.596805,0.397872,1.3515,644.828491,1.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46739.10156,46740.85156,0.024683,0.24431,1.75,369.95929,2.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46740.85156,46741.30078,2.33773,0.150684,0.4495,322.424622,3.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46741.30078,46741.39844,0.817955,0,0.0975,454.648773,2.1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46741.39844,46742.10156,2.061241,0.242133,0.703,1828.153564,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46742.10156,46742.35156,0.390709,0,0.25,1249.219238,0.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,46742.35156,46742.5,1.729818,0,0.1485,1049.317993,0.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46742.5,46744.25,-0.04788,0.315448,1.75,2509.4104,0.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46744.25,46747.80078,2.21664,0.29097,3.551,526.731628,1.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46747.80078,46748.25,0.37223,0.175278,0.449,188.643646,5.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46748.25,46749.5,2.431198,0.546147,1.25,250,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AM,46749.5,46757.30078,-0.191972,0.415285,7.801,588.581543,1.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46757.30078,46757.85156,2.14194,0.270637,0.5505,110.485031,9.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46757.85156,46762.10156,0.059844,0.317218,4.25,119.738968,8.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,46762.10156,46762.30078,1.944736,0,0.1995,208.31163,4.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46762.30078,46763.5,0.045016,0.346151,1.199,224.744354,4.4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46763.5,46765.89844,2.185555,0.366421,2.3985,715.051819,1.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46765.89844,46766.05078,0.920046,0,0.1525,277.970825,3.5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46766.05078,46767.05078,2.090014,0.2089,1,392.003143,2.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46767.05078,46768.10156,-0.027435,0.278543,1.0505,867.678955,1.1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46768.10156,46769.05078,2.040277,0.256394,0.9495,487.685944,2.0505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46769.05078,46769.30078,0.294265,0,0.25,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46769.30078,46769.75,2.039838,0.328242,0.449,833.680725,1.1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,46769.75,46769.94922,0.537152,0,0.1992,1430.615112,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46769.94922,46770.69922,2.615677,0.27507,0.75,1542.733765,0.6482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46770.69922,46771.05078,0.038699,0.062344,0.3518,1053.518799,0.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46771.05078,46779.89844,2.204669,0.359392,8.8475,907.605713,1.1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46779.89844,46780.19922,-0.080657,0.189897,0.3007,108.703926,9.1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46780.19922,46780.80078,2.305948,0.139332,0.6018,109.311119,9.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46780.80078,46786.5,-0.087433,0.251023,5.699,1108.033203,0.9025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46786.5,46791.30078,2.304178,0.282129,4.801,158.710007,6.3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46827.85156,46829.64844,1.744249,0.226559,1.797,24.18292,41.351501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46829.64844,46830.75,-0.210848,0.233692,1.1015,20.471876,48.8475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46830.75,46831,2.444655,0,0.25,345.006042,2.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46831,46878.75,-0.080956,0.286864,47.75,739.918579,1.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46878.75,46879.35156,2.15649,0.295608,0.6015,20.833334,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46879.35156,46882.25,-0.069513,0.283525,2.8985,20.681881,48.351501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,46882.25,46882.44922,1.814252,0,0.1992,285.714294,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46882.44922,46899.35156,-0.08103,0.281754,16.9023,322.82016,3.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46899.35156,46899.60156,1.633365,0,0.25,58.474403,17.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46899.60156,46902.44922,-0.053278,0.291495,2.8477,58.30122,17.1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46902.44922,46903.25,1.809275,0.202687,0.8008,322.82016,3.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46903.25,46912.85156,-0.023949,0.316882,9.6015,274.085236,3.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,46912.85156,46913.75,1.810277,0.327432,0.8985,96.132584,10.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,46913.75,47264.30078,0.023573,0.287162,350.550995,95.238098,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47264.30078,47264.69922,2.137857,0.130657,0.3982,2.845359,351.449493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47264.69922,47270.80078,-0.195206,0.254968,6.1018,2.849415,350.949188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47270.80078,47271.14844,2.016282,0.042725,0.3475,153.846161,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47271.14844,47273.44922,-0.309157,0.391624,2.3007,155.055588,6.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47274.5,47347.5,0.229033,0.282223,73,298.373871,3.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47647.14844,47771.30078,-0.168171,0.313832,124.152496,2000,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47771.30078,47775.25,2.02783,0.370358,3.949,8.041701,124.351799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47775.25,47775.44922,0.805174,0,0.1992,7.80631,128.101501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47775.44922,47777.44922,2.21,0.281646,2,241.06842,4.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47777.44922,47777.64844,0.591551,0,0.1993,454.710815,2.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47777.64844,47778.85156,2.185789,0.37173,1.203,454.690125,2.1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47778.85156,47779,0.725828,0,0.1485,713.114197,1.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47779,47780,2.2292,0.225678,1,739.918579,1.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47780,47780.19922,0.261961,0,0.1992,870.700928,1.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47780.19922,47781.5,2.646216,0.315744,1.3008,833.889282,1.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47781.5,47788.39844,0.019053,0.279746,6.8985,666.666687,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47788.39844,47792.39844,1.949778,0.277287,4,121.961632,8.1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47792.39844,47793.69922,-0.030842,0.255998,1.3007,91.755745,10.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47793.69922,47797.80078,1.978457,0.287947,4.1018,188.654327,5.3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47797.80078,47798,0.160157,0,0.199,185.099487,5.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47798,47798.35156,2.363526,0.10729,0.3515,232.514877,4.3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47798.35156,47799.10156,0.437257,0.218562,0.75,1816.530396,0.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47799.10156,47800.85156,2.148611,0.288687,1.75,907.852905,1.1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47800.85156,47895.39844,0.182581,0.339207,94.546997,400,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47895.39844,47896,1.629565,0.08482,0.6015,10.38454,96.296997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47896,47896.19922,0.504229,0,0.1992,10.509887,95.148499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47896.19922,47899.14844,1.695194,0.353084,2.9493,1248.907227,0.8007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47899.14844,47899.44922,-0.020673,0.146738,0.3007,317.611572,3.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47899.44922,47901.39844,2.053747,0.408488,1.9493,307.692322,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47901.39844,47911.75,-0.171289,0.405446,10.3515,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47911.75,47917.44922,2.000549,0.356715,5.6992,81.295525,12.3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47917.44922,47928.05078,-0.510322,0.330544,10.6018,62.302578,16.050699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47928.05078,47928.30078,2.113883,0,0.25,61.345928,16.301001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AT,47928.30078,47931.44922,-0.107796,0.214149,3.1482,92.150612,10.8518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47937.80078,47942.64844,-0.095051,0.457565,4.8475,1248.439453,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47942.64844,47945.05078,1.860994,0.255858,2.4025,187.003265,5.3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47945.05078,47945.30078,0.056712,0,0.25,137.93103,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47945.30078,47945.64844,2.040971,0.126908,0.3475,377.002838,2.6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47945.64844,47945.80078,0.818233,0,0.1525,1673.640137,0.5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47945.80078,47947.35156,1.954844,0.25826,1.5505,2000,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47947.35156,47947.55078,0.726681,0,0.1995,587.199036,1.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47947.55078,47948.14844,1.839809,0.149039,0.5975,571.428589,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47948.14844,47948.25,1.129513,0,0.1015,1254.7052,0.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,A,47948.25,47948.60156,2.289181,0.154046,0.3515,1430.615112,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,AB,47948.60156,47948.80078,-0.030155,0,0.1995,2207.505615,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,AB,47948.80078,47948.94922,1.410274,0,0.1482,1814.88208,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,47956.39844,47975.94922,0.209155,0.321805,19.550699,2509.4104,0.3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,A,48723.19922,48724.35156,-0.201372,0.307512,1.1523,1.521374,657.30072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
