Trace,Search,Level,State,Event St.,Event end,Amplitud,Amp. SD,Dwell Time,Inst. Freq,Interval
1,1,0,AB,13601.87988,13601.96973,0.641741,0,0.0895,44.267376,22.59
1,1,1,A,13601.96973,13602.83984,2.84467,0.303487,0.8705,44.622936,22.41
1,1,0,AB,13602.83984,13602.90039,1.180071,0,0.0605,1041.666626,0.96
1,1,1,A,13602.90039,13606.29004,3.135284,0.270917,3.3895,1074.113892,0.931
1,1,0,A,13606.29004,13607.28027,-0.16264,0.199604,0.9902,289.855072,3.45
1,1,1,A,13607.28027,13611.41992,2.964016,0.266467,4.1398,228.326141,4.3797
1,1,0,A,13611.41992,13612.58984,0.41425,0.249037,1.17,194.931778,5.13
1,1,1,A,13612.58984,13614.03027,3.005344,0.225975,1.4402,188.331009,5.3098
1,1,0,AB,13614.03027,13614.15039,0.195771,0,0.1203,383.112396,2.6102
1,1,1,A,13614.15039,13617.29981,2.987646,0.34163,3.1495,640.820251,1.5605
1,1,0,A,13617.29981,13618.01953,-0.145171,0.285274,0.7195,305.829102,3.2698
1,1,1,A,13618.01953,13619.94043,2.959102,0.370584,1.921,258.464722,3.869
1,1,0,A,13619.94043,13621.5,-0.142275,0.164985,1.5595,378.716156,2.6405
1,1,1,A,13621.5,13622.75977,2.680376,0.353821,1.26,287.315033,3.4805
1,1,0,A,13622.75977,13627.65039,-0.097295,0.204044,4.8905,354.672821,2.8195
1,1,1,A,13627.65039,13627.83008,3.219473,0.109622,0.1796,162.588409,6.1505
1,1,0,A,13627.83008,13629.48047,-0.075875,0.173905,1.6504,197.234772,5.0701
1,1,1,A,13629.48047,13632.05957,3.11909,0.340603,2.579,546.448059,1.83
1,1,0,A,13632.05957,13633.23047,-0.10999,0.16448,1.171,236.440155,4.2294
1,1,1,A,13633.23047,13633.67969,3.013591,0.17444,0.449,266.666656,3.75
1,1,0,A,13633.67969,13634.04004,-0.122742,0.082286,0.3605,617.283936,1.62
1,1,1,A,13634.04004,13642.44043,3.118198,0.326035,8.4005,1235.330444,0.8095
,,,,,,,,,,
1,1,1,A,13650.41992,13651.74023,3.029123,0.387602,1.3202,N/A,Not found
1,1,0,A,13651.74023,13652.19043,0.069604,0.151383,0.4503,N/A,Not found
1,1,1,A,13652.19043,13653.24023,3.092006,0.244907,1.0497,564.812195,1.7705
1,1,0,A,13653.24023,13654.11035,-0.08852,0.237104,0.8703,666.666687,1.5
1,1,1,A,13654.11035,13658.16016,3.040898,0.277637,4.0497,520.833313,1.92
1,1,0,A,13658.16016,13660.62012,-0.127542,0.237484,2.4599,203.252029,4.92
1,1,1,A,13660.62012,13666.58984,2.968662,0.273413,5.9699,153.619263,6.5096
1,1,0,A,13666.58984,13668.26953,-0.122119,0.18449,1.6795,118.626778,8.4298
1,1,1,A,13668.26953,13668.78027,3.166944,0.236278,0.5107,130.729202,7.6494
1,1,0,A,13668.78027,13670.04004,0.021061,0.22119,1.2598,456.579315,2.1902
1,1,1,A,13670.04004,13671.99023,3.130853,0.230659,1.9502,564.812195,1.7705
1,1,0,AB,13671.99023,13672.11035,0.484879,0,0.1203,311.526489,3.21
1,1,1,A,13672.11035,13677.48047,3.105906,0.240538,5.37,482.975128,2.0705
1,1,0,A,13677.48047,13679.7002,-0.083428,0.201791,2.2197,182.139404,5.4903
1,1,1,A,13679.7002,13683.66016,3.191424,0.290431,3.96,131.757507,7.5897
1,1,0,A,13683.66016,13687.37988,-0.04915,0.189371,3.7198,161.82016,6.1797
1,1,1,AB,13687.37988,13687.44043,1.119497,0,0.0605,130.211731,7.6798
1,1,0,A,13687.44043,13691.04004,-0.062421,0.207602,3.5995,264.529266,3.7803
1,1,1,A,13691.04004,13694.30957,3.210907,0.434395,3.2695,273.22403,3.66
1,1,0,A,13694.30957,13699.53027,-0.075696,0.21382,5.2207,145.581604,6.869
1,1,1,A,13699.53027,13699.9502,2.983261,0.122077,0.42,117.782852,8.4902
1,1,0,A,13699.9502,13706.61035,-0.056133,0.20468,6.6603,177.282959,5.6407
1,1,1,A,13706.61035,13710.83984,3.139886,0.263699,4.2295,141.236954,7.0803
1,1,0,A,13710.83984,13715.94043,-0.049827,0.178789,5.1005,91.829048,10.8898
1,1,1,A,13715.94043,13717.04981,2.601103,0.723662,1.1095,107.181137,9.33
1,1,0,A,13717.04981,13717.46973,-0.086537,0.185298,0.4195,161.030594,6.21
1,1,1,A,13717.46973,13718.58008,2.869649,0.609335,1.1106,654.022217,1.529
1,1,0,A,13718.58008,13719.24023,-0.137131,0.117421,0.6601,653.552063,1.5301
1,1,1,A,13719.24023,13720.11035,3.213712,0.288742,0.8703,564.748413,1.7707
1,1,0,A,13720.11035,13720.25977,0.09982,0,0.1495,653.42395,1.5304
1,1,1,A,13720.25977,13726.9502,3.190718,0.327712,6.6902,980.584412,1.0198
1,1,0,A,13726.9502,13728.17969,-0.096684,0.178484,1.2293,146.205246,6.8397
1,1,1,A,13728.17969,13728.62988,3.088958,0.209931,0.4505,126.270599,7.9195
1,1,0,A,13728.62988,13731.03027,0.074863,0.30508,2.4002,595.30896,1.6798
1,1,1,A,13731.03027,13731.90039,3.057061,0.2572,0.8703,350.791046,2.8507
1,1,0,A,13731.90039,13734.95996,-0.086004,0.203673,3.0595,305.763641,3.2705
1,1,1,A,13734.95996,13738.76953,3.109107,0.348075,3.8095,254.465881,3.9298
1,1,0,A,13738.76953,13739.82031,-0.029457,0.150995,1.0507,145.581604,6.869
1,1,1,A,13739.82031,13740.12012,2.914919,0.176467,0.2999,205.752853,4.8602
1,1,0,A,13740.12012,13740.90039,-0.045582,0.261444,0.7804,740.411682,1.3506
1,1,1,A,13740.90039,13742.04004,3.085986,0.320747,1.1395,925.668823,1.0803
1,1,0,A,13742.04004,13742.79004,-0.087348,0.245209,0.75,520.860474,1.9199
1,1,1,A,13742.79004,13744.76953,3.115478,0.21702,1.9795,529.24054,1.8895
,,,,,,,,,,
1,1,1,A,13747.08008,13759.53027,3.089519,0.322098,12.4501,N/A,Not found
1,1,0,AB,13759.53027,13759.65039,0.629907,0,0.1203,N/A,Not found
1,1,1,A,13759.65039,13763.37012,2.984231,0.349625,3.7196,79.551964,12.5704
1,1,0,A,13763.37012,13763.54981,0.358301,0.025895,0.1799,260.423462,3.8399
1,1,1,A,13763.54981,13770.50977,3.010728,0.307361,6.96,256.443146,3.8995
1,1,0,A,13770.50977,13773.41992,-0.118703,0.222733,2.91,140.057983,7.1399
1,1,1,A,13773.41992,13782.15039,3.005177,0.343633,8.7305,101.317123,9.87
1,1,0,A,13782.15039,13783.74023,-0.131142,0.26931,1.5897,85.90696,11.6405
1,1,1,A,13783.74023,13785.17969,3.124763,0.308127,1.4393,96.897346,10.3202
1,1,0,A,13785.17969,13785.4502,0.126203,0.176931,0.2707,330.141968,3.029
1,1,1,A,13785.4502,13795.2002,3.084979,0.343026,9.75,584.795349,1.71
1,1,0,A,13795.2002,13795.46973,0.387152,0.109311,0.2693,99.793427,10.0207
1,1,1,A,13795.46973,13798.67969,2.988795,0.345784,3.21,99.807373,10.0193
1,1,0,A,13798.67969,13798.86035,0.27356,0.018127,0.181,287.414124,3.4793
1,1,1,A,13798.86035,13799.42969,2.802965,0.519566,0.569,294.898254,3.391
1,1,0,AB,13799.42969,13799.51953,0.634467,0,0.09,1333.333374,0.75
1,1,1,A,13799.51953,13801.32031,3.084767,0.330078,1.8007,1517.450684,0.659
1,1,0,A,13801.32031,13801.53027,0.034288,0.050295,0.21,528.904663,1.8907
1,1,1,A,13801.53027,13806.4502,3.104373,0.413975,4.92,497.339233,2.0107
1,1,0,A,13806.4502,13807.04981,-0.05547,0.28508,0.5998,194.931778,5.13
1,1,1,A,13807.04981,13808.7002,2.953967,0.252106,1.6502,181.165985,5.5198
1,1,0,A,13808.7002,13809.15039,0.094843,0.282198,0.4503,444.444458,2.25
1,1,1,A,13809.15039,13813.98047,3.191073,0.279601,4.83,476.077118,2.1005
1,1,0,A,13813.98047,13814.30957,-0.329918,0.235336,0.329,189.383179,5.2803
1,1,1,A,13814.30957,13815.92969,3.05506,0.269596,1.62,193.836014,5.159
1,1,0,A,13815.92969,13823.40039,-0.04112,0.203391,7.471,513.083618,1.949
1,1,1,A,13823.40039,13832.66992,3.169761,0.354917,9.2695,109.998901,9.091
1,1,0,AB,13832.66992,13832.73047,1.761798,0,0.0605,59.735371,16.740499
1,1,1,A,13832.73047,13837.08008,3.053163,0.383344,4.3496,107.181137,9.33
1,1,0,A,13837.08008,13837.29004,0.196246,0.061117,0.2099,226.752228,4.4101
1,1,1,A,13837.29004,13839.87012,3.118553,0.281296,2.5801,219.322296,4.5595
1,1,0,A,13839.87012,13840.86035,0.050977,0.185588,0.9904,358.422943,2.79
1,1,1,A,13840.86035,13841.37012,3.107478,0.21778,0.5096,280.072815,3.5705
1,1,0,A,13841.37012,13842.71973,-0.032372,0.220229,1.3494,666.666687,1.5
1,1,1,A,13842.71973,13852.2002,3.399147,1.183208,9.4807,537.923645,1.859
1,1,0,A,13852.2002,13852.53027,0.195257,0.214463,0.33,92.335251,10.8301
1,1,1,A,13852.53027,13853.19043,3.060473,0.148836,0.6603,101.929527,9.8107
1,1,0,A,13853.19043,13854.50977,-0.106024,0.22261,1.3195,1009.794983,0.9903
1,1,1,A,13854.50977,13856.37012,3.08559,0.27475,1.8601,505.101532,1.9798
1,1,0,AB,13856.37012,13856.45996,0.650045,0,0.0899,314.504974,3.1796
1,1,1,A,13856.45996,13866.99023,3.125406,0.322683,10.5302,512.820496,1.95
1,1,0,A,13866.99023,13871.04004,-0.026469,0.263399,4.0498,94.161072,10.6201
1,1,1,A,13871.04004,13874.54981,3.13983,0.253427,3.51,68.587105,14.58
1,1,0,A,13874.54981,13874.82031,0.028527,0.186327,0.2702,132.278625,7.5598
1,1,1,A,13874.82031,13885.01953,3.108119,0.309209,10.1993,264.536255,3.7802
1,1,0,A,13885.01953,13887.15039,-0.0798,0.185207,2.131,95.515549,10.4695
1,1,1,A,13887.15039,13893.12012,3.139104,0.258141,5.9696,81.101028,12.3303
1,1,0,AB,13893.12012,13893.24023,0.041504,0,0.1201,123.447647,8.1006
1,1,1,A,13893.24023,13895.45996,3.252023,0.396593,2.2198,164.2117,6.0897
1,1,0,A,13895.45996,13897.13965,-0.090543,0.189851,1.6795,427.368683,2.3399
1,1,1,A,13897.13965,13898.63965,3.115661,0.249862,1.5,256.456299,3.8993
,,,,,,,,,,
1,1,1,A,14001.78027,14029.23047,3.151473,0.281369,27.4503,N/A,Not found
1,1,0,A,14029.23047,14029.46973,0.217767,0.05246,0.239,N/A,Not found
1,1,1,A,14029.46973,14030.19043,2.782157,0.277871,0.721,36.115032,27.689301
1,1,0,AB,14030.19043,14030.28027,0.686759,0,0.0897,1041.666626,0.96
1,1,1,A,14030.28027,14031.90039,3.002176,0.269091,1.6203,1233.501953,0.8107
1,1,0,A,14031.90039,14032.13965,-0.233804,0.082715,0.239,584.795349,1.71
1,1,1,A,14032.13965,14042.91016,3.118999,0.364791,10.7707,537.836792,1.8593
,,,,,,,,,,
1,1,1,A,14047.98047,14048.54981,2.954492,0.170087,0.5695,N/A,Not found
1,1,0,A,14048.54981,14050.76953,-0.126763,0.181093,2.2195,N/A,Not found
1,1,1,A,14050.76953,14051.79004,2.934149,0.285657,1.0205,358.551453,2.789
1,1,0,A,14051.79004,14052.71973,-0.024594,0.113999,0.9295,308.641968,3.24
1,1,1,A,14052.71973,14056.32031,3.202511,0.367558,3.6007,512.820496,1.95
1,1,0,A,14056.32031,14056.70996,-0.086946,0.285184,0.3898,220.740799,4.5302
1,1,1,A,14056.70996,14061.36035,3.159956,0.414814,4.6505,250.595169,3.9905
1,1,0,A,14061.36035,14063.21973,-0.074467,0.191859,1.859,198.400894,5.0403
1,1,1,A,14063.21973,14063.87988,2.956894,0.103492,0.6605,153.621628,6.5095
1,1,0,A,14063.87988,14064.78027,-0.06869,0.160564,0.9002,396.904144,2.5195
1,1,1,A,14064.78027,14068.23047,3.146472,0.308692,3.4503,640.738159,1.5607
1,1,0,AB,14068.23047,14068.34961,0.596589,0,0.119,229.858643,4.3505
1,1,1,A,14068.34961,14070.83984,3.139043,0.224373,2.4905,280.166992,3.5693
1,1,0,A,14070.83984,14073.54004,-0.03103,0.190145,2.7,383.215179,2.6095
1,1,1,A,14073.54004,14080.76953,3.127393,0.309902,7.2295,192.659668,5.1905
1,1,0,A,14080.76953,14085.50977,-0.023054,0.19889,4.7405,100.710007,9.9295
1,1,1,A,14085.50977,14085.99023,3.152592,0.172901,0.4802,83.542191,11.97
1,1,0,A,14085.99023,14086.46973,-0.0427,0.234159,0.4793,191.545197,5.2207
1,1,1,A,14086.46973,14089.29004,3.022932,0.311913,2.8205,1042.209473,0.9595
1,1,0,AB,14089.29004,14089.41016,0.216264,0,0.1202,303.048676,3.2998
1,1,1,A,14089.41016,14100.15039,3.095154,0.293323,10.7403,340.055084,2.9407
1,1,0,A,14100.15039,14106.78027,-0.014273,0.218303,6.6297,92.07679,10.8605
1,1,1,A,14106.78027,14108.00977,3.634109,0.441171,1.2298,57.570522,17.370001
1,1,0,A,14108.00977,14108.30957,0.296316,0.03689,0.2995,127.234558,7.8595
1,1,1,A,14108.30957,14111.63965,3.215365,0.286652,3.33,653.893921,1.5293
1,1,0,A,14111.63965,14112.62988,-0.021539,0.195538,0.9905,275.52005,3.6295
1,1,1,A,14112.62988,14113.46973,3.053311,0.252258,0.8395,231.454697,4.3205
1,1,0,A,14113.46973,14118.33008,-0.024012,0.186626,4.8606,546.448059,1.83
1,1,1,A,14118.33008,14120.21973,3.126209,0.289101,1.8894,175.435516,5.7001
1,1,0,A,14120.21973,14120.79004,-0.048882,0.173576,0.5705,148.148148,6.75
1,1,1,A,14120.79004,14127.66016,3.123314,0.355935,6.8702,406.520599,2.4599
1,1,0,A,14127.66016,14130.4502,-0.023827,0.178338,2.79,134.39595,7.4407
1,1,1,A,14130.4502,14131.83008,3.157492,0.251043,1.3799,103.517525,9.6602
1,1,0,A,14131.83008,14132.04004,0.164997,0.020429,0.2099,239.813904,4.1699
1,1,1,A,14132.04004,14132.28027,2.936466,0.251173,0.2402,629.009949,1.5898
1,1,0,A,14132.28027,14132.61035,-0.024263,0.235781,0.3303,2221.728516,0.4501
1,1,1,A,14132.61035,14135.45996,3.108577,0.263849,2.8495,1752.848389,0.5705
1,1,0,A,14135.45996,14135.66992,-0.315017,0.061815,0.21,314.485199,3.1798
1,1,1,A,14135.66992,14138.40039,3.255535,0.244766,2.7305,326.8508,3.0595
1,1,0,A,14138.40039,14141.54981,0.010601,0.223223,3.1495,340.078217,2.9405
1,1,1,A,14141.54981,14142.54004,3.127395,0.246653,0.99,170.068024,5.88
1,1,0,A,14142.54004,14145.05957,0.005696,0.168358,2.5195,241.575073,4.1395
1,1,1,A,14145.05957,14149.65039,3.152281,0.243014,4.591,284.940887,3.5095
1,1,0,A,14149.65039,14149.79981,0.106307,0,0.1495,140.637085,7.1105
1,1,1,A,14149.79981,14151.15039,3.293181,0.327464,1.3505,210.948212,4.7405
1,1,0,A,14151.15039,14151.33008,0.052065,0.003453,0.1796,666.666687,1.5
1,1,1,A,14151.33008,14152.41016,3.026892,0.310083,1.0801,653.552063,1.5301
1,1,0,A,14152.41016,14153.07031,-0.140169,0.188104,0.66,793.839783,1.2597
1,1,1,A,14153.07031,14162.73047,3.099606,0.300632,9.6603,574.679626,1.7401
1,1,0,A,14162.73047,14163.08984,-0.164661,0.123734,0.3595,96.896408,10.3203
1,1,1,A,14163.08984,14165.12988,3.095028,0.233594,2.04,99.802391,10.0198
1,1,0,A,14165.12988,14165.79004,0.086719,0.113617,0.66,416.753479,2.3995
1,1,1,A,14165.79004,14167.86035,3.219681,0.317806,2.0705,370.370361,2.7
1,1,0,A,14167.86035,14171.25,0.003138,0.235393,3.3895,366.233276,2.7305
1,1,1,A,14171.25,14173.2002,3.138877,0.220906,1.9502,183.150177,5.46
1,1,0,A,14173.2002,14174.54981,-0.01602,0.238631,1.3498,187.276443,5.3397
1,1,1,A,14174.54981,14183.30957,3.166811,0.25291,8.7595,303.030304,3.3
1,1,0,AB,14183.30957,14183.40039,0.831288,0,0.091,98.918816,10.1093
1,1,1,A,14183.40039,14183.54981,1.964711,0,0.1495,112.987968,8.8505
1,1,0,A,14183.54981,14185.25977,-0.041733,0.224336,1.71,4158.004395,0.2405
1,1,1,A,14185.25977,14188.91992,3.216159,0.319167,3.66,537.778992,1.8595
1,1,0,AB,14188.91992,14188.98047,1.523365,0,0.0605,186.219742,5.37
1,1,1,A,14188.98047,14192.84961,3.198008,0.258791,3.869,268.781067,3.7205
1,1,0,A,14192.84961,14194.76953,-0.031313,0.164005,1.92,254.485306,3.9295
1,1,1,A,14194.76953,14195.58008,3.115122,0.209957,0.8106,172.741409,5.789
1,1,0,A,14195.58008,14196.83984,-0.063136,0.183871,1.2599,366.219879,2.7306
1,1,1,A,14196.83984,14209.70996,3.21216,0.310655,12.87,482.975128,2.0705
1,1,0,A,14209.70996,14210.33984,0.00049,0.126694,0.63,70.771912,14.1299
1,1,1,A,14210.33984,14210.49023,2.311701,0,0.1502,74.074074,13.5
1,1,0,A,14210.49023,14213.7002,0.031947,0.16486,3.21,1281.722656,0.7802
1,1,1,A,14213.7002,14220.29981,3.209841,0.326153,6.5998,297.601318,3.3602
1,1,0,A,14220.29981,14223.03027,0.000007,0.169189,2.7302,101.938881,9.8098
1,1,1,A,14223.03027,14226.99023,3.264471,0.31661,3.96,107.181137,9.33
1,1,0,A,14226.99023,14227.23047,0.311933,0.056177,0.2403,149.472366,6.6902
1,1,1,A,14227.23047,14230.16992,3.211689,0.217323,2.9395,238.078232,4.2003
1,1,0,AB,14230.16992,14230.23047,1.467427,0,0.0605,314.485199,3.1798
1,1,1,A,14230.23047,14251.70996,3.259766,0.263365,21.4795,333.333344,3
1,1,0,A,14251.70996,14252.66992,0.117635,0.168262,0.96,46.425255,21.540001
1,1,1,A,14252.66992,14258.21973,3.203886,0.211788,5.5495,44.564274,22.439501
1,1,0,AB,14258.21973,14258.33984,0.79838,0,0.1205,153.621628,6.5095
1,1,1,A,14258.33984,14259.78027,3.10057,0.20678,1.4402,176.366837,5.67
1,1,0,A,14259.78027,14260.32031,0.228747,0.167226,0.54,640.738159,1.5607
1,1,1,A,14260.32031,14264.04004,3.213355,0.335148,3.7198,504.999481,1.9802
1,1,0,A,14264.04004,14266.70996,0.044162,0.188668,2.67,234.752808,4.2598
1,1,1,A,14266.70996,14268.38965,3.094174,0.335154,1.6795,156.49942,6.3898
1,1,0,A,14268.38965,14268.80957,0.143115,0.176264,0.42,229.911484,4.3495
1,1,1,A,14268.80957,14271.92969,3.116648,0.327637,3.12,476.303894,2.0995
1,1,0,A,14271.92969,14275.44043,-0.047553,0.216287,3.511,282.48587,3.54
1,1,1,AB,14275.44043,14275.5,1.127878,0,0.0595,150.806824,6.631
1,1,0,A,14275.5,14276.25,-0.078845,0.237641,0.75,280.072815,3.5705
1,1,1,A,14276.25,14294.63965,3.232865,0.313177,18.3895,1235.330444,0.8095
1,1,0,A,14294.63965,14296.37988,-0.074476,0.177606,1.7405,52.247971,19.1395
1,1,1,A,14296.37988,14297.09961,3.165083,0.279427,0.7195,49.677097,20.129999
1,1,0,A,14297.09961,14298.83984,-0.038871,0.140593,1.7405,406.504059,2.46
1,1,1,A,14298.83984,14298.99023,2.643381,0,0.1502,406.504059,2.46
1,1,0,AB,14298.99023,14299.08008,0.608469,0,0.0899,528.904663,1.8907
1,1,1,A,14299.08008,14303.09961,3.131451,0.288515,4.0194,4164.931152,0.2401
1,1,0,A,14303.09961,14303.63965,-0.014961,0.181959,0.54,243.350449,4.1093
1,1,1,A,14303.63965,14304.38965,2.995155,0.24621,0.75,219.327103,4.5594
1,1,0,A,14304.38965,14318.79004,-0.001113,0.21407,14.4005,775.193787,1.29
1,1,1,AB,14318.79004,14318.84961,1.196033,0,0.0595,66.004425,15.1505
1,1,0,A,14318.84961,14319,0.358021,0,0.1505,69.156296,14.46
1,1,1,A,14319,14320.9502,3.215447,0.311531,1.9502,4761.904785,0.21
1,1,0,A,14320.9502,14321.84961,0.077957,0.238649,0.8993,476.031799,2.1007
1,1,1,A,14321.84961,14323.13965,3.131727,0.192895,1.29,350.938751,2.8495
1,1,0,AB,14323.13965,14323.2002,1.169321,0,0.0607,456.766998,2.1893
1,1,1,A,14323.2002,14325.80957,3.309596,0.336826,2.6093,740.356873,1.3507
1,1,0,A,14325.80957,14326.25977,0.101484,0.157535,0.4505,374.53183,2.67
1,1,1,A,14326.25977,14335.08008,3.17131,0.309592,8.8201,326.818756,3.0598
1,1,0,A,14335.08008,14335.53027,0.174258,0.079918,0.4501,107.867882,9.2706
1,1,1,A,14335.53027,14336.49023,2.836328,0.406011,0.96,107.872536,9.2702
1,1,0,A,14336.49023,14341.83008,0.033051,0.228539,5.3399,709.169556,1.4101
1,1,1,A,14341.83008,14348.40039,3.202062,0.304403,6.5704,158.732681,6.2999
1,1,0,A,14348.40039,14348.54981,0.053437,0,0.1495,83.960945,11.9103
1,1,1,A,14348.54981,14363.87988,3.118193,0.377469,15.33,148.811737,6.7199
1,1,0,A,14363.87988,14376.95996,0.231649,0.358335,13.08,64.60157,15.4795
1,1,1,A,14376.95996,14378.63965,2.984693,0.211639,1.6795,35.198875,28.41
1,1,0,A,14378.63965,14383.04981,-0.073631,0.189557,4.4105,67.752975,14.7595
1,1,1,A,14383.04981,14388.99023,3.13618,0.303083,5.9402,164.203613,6.09
1,1,0,A,14388.99023,14389.9502,-0.057599,0.224813,0.96,96.611824,10.3507
1,1,1,A,14389.9502,14396.58008,3.068608,0.280947,6.6299,144.92334,6.9002
1,1,0,A,14396.58008,14397.69043,-0.117649,0.181768,1.1104,131.754044,7.5899
1,1,1,A,14397.69043,14403.50977,3.114777,0.286982,5.8195,129.193954,7.7403
1,1,0,A,14403.50977,14416.98047,0.000744,0.231289,13.4705,144.302231,6.9299
1,1,1,A,14416.98047,14432.84961,3.188607,0.32228,15.869,51.840332,19.290001
1,1,0,A,14432.84961,14434.46973,-0.026371,0.241251,1.62,34.083744,29.3395
1,1,1,A,14434.46973,14445.17969,3.018085,0.324141,10.71,57.178799,17.489
1,1,0,A,14445.17969,14446.34961,-0.043821,0.165292,1.17,81.103004,12.33
1,1,1,A,14446.34961,14450.25,3.284104,0.274079,3.9005,84.175087,11.88
1,1,0,A,14450.25,14452.65039,-0.107215,0.233817,2.4005,197.219208,5.0705
1,1,1,A,14452.65039,14456.82031,3.22276,0.301618,4.1697,158.704971,6.301
1,1,0,A,14456.82031,14466.66016,-0.035085,0.210474,9.84,152.202362,6.5702
1,1,1,A,14466.66016,14466.87012,2.312548,0.013302,0.2099,71.379112,14.0097
1,1,0,A,14466.87012,14470.83008,-0.047708,0.18665,3.96,99.503479,10.0499
1,1,1,A,14470.83008,14472.15039,3.106961,0.216939,1.3204,239.813904,4.1699
1,1,0,A,14472.15039,14479.01953,-0.053826,0.191728,6.869,189.379593,5.2804
1,1,1,A,14479.01953,14480.73047,3.1109,0.28174,1.711,122.10907,8.1894
1,1,0,A,14480.73047,14481.78027,0.126482,0.318453,1.0497,116.550117,8.58
1,1,1,A,14481.78027,14482.55957,3.083858,0.366872,0.7793,362.226959,2.7607
1,1,0,A,14482.55957,14485.53027,0.062227,0.158111,2.9707,546.746826,1.829
1,1,1,A,14485.53027,14489.82031,3.172307,0.299981,4.29,266.666656,3.75
1,1,0,A,14489.82031,14491.2002,0.013839,0.188454,1.38,137.727768,7.2607
1,1,1,A,14491.2002,14503.53027,3.127281,0.407701,12.33,176.366837,5.67
1,1,0,A,14503.53027,14506.74023,-0.023125,0.179173,3.21,72.939461,13.71
1,1,1,A,14506.74023,14508.03027,3.239521,0.185534,1.29,64.350067,15.54
1,1,0,A,14508.03027,14509.70996,-0.025899,0.268521,1.6798,222.222229,4.5
1,1,1,A,14509.70996,14516.37012,3.125585,0.324859,6.6601,336.723022,2.9698
1,1,0,AB,14516.37012,14516.42969,1.413986,0,0.0594,119.905518,8.3399
1,1,1,A,14516.42969,14519.00977,3.181564,0.274918,2.5805,148.820602,6.7195
1,1,0,A,14519.00977,14520.24023,0.017007,0.180362,1.2302,378.802216,2.6399
1,1,1,A,14520.24023,14525.21973,3.05533,0.438138,4.9793,262.418976,3.8107
1,1,0,A,14525.21973,14525.42969,0.448119,0.043947,0.21,161.043564,6.2095
1,1,1,A,14525.42969,14525.61035,2.654659,0.034527,0.181,192.704224,5.1893
1,1,0,A,14525.61035,14525.96973,-0.208424,0.077423,0.359,2557.544678,0.391
1,1,1,A,14525.96973,14526.48047,2.895009,0.222289,0.511,1851.851807,0.54
1,1,0,A,14526.48047,14528.82031,0.019864,0.234257,2.3397,1149.425293,0.87
1,1,1,A,14528.82031,14530.2002,3.312509,0.207995,1.38,350.791046,2.8507
1,1,0,A,14530.2002,14531.51953,-0.014479,0.201987,1.3193,268.838898,3.7197
1,1,1,A,14531.51953,14532.26953,3.116801,0.557055,0.75,370.466431,2.6993
1,1,0,A,14532.26953,14532.99023,-0.096041,0.254384,0.7207,483.255219,2.0693
1,1,1,A,14532.99023,14538.99023,3.135355,0.335962,6,679.948303,1.4707
1,1,0,AB,14538.99023,14539.04981,0.98802,0,0.0598,148.794022,6.7207
1,1,1,A,14539.04981,14540.25,3.252018,0.274949,1.2,165.021942,6.0598
1,1,0,A,14540.25,14540.7002,-0.069941,0.289015,0.4502,793.776794,1.2598
1,1,1,A,14540.7002,14550.90039,3.13429,0.406537,10.2003,605.987183,1.6502
1,1,0,A,14550.90039,14551.86035,-0.052496,0.203569,0.96,93.892303,10.6505
1,1,1,A,14551.86035,14557.9502,3.159801,0.376417,6.0897,89.603325,11.1603
1,1,0,A,14557.9502,14562.57031,-0.018307,0.179722,4.62,141.850006,7.0497
1,1,1,A,14562.57031,14567.21973,3.11753,0.308901,4.6493,93.373299,10.7097
1,1,0,AB,14567.21973,14567.30957,0.887613,0,0.09,107.883011,9.2693
1,1,1,A,14567.30957,14572.88965,3.244619,0.267773,5.58,211.001617,4.7393
1,1,0,A,14572.88965,14581.25977,-0.017292,0.176141,8.3705,176.366837,5.67
1,1,1,A,14581.25977,14587.67969,3.186686,0.298063,6.4195,71.682022,13.9505
1,1,0,A,14587.67969,14588.33984,0.352046,0.177797,0.6605,67.613251,14.79
1,1,1,A,14588.33984,14589.69043,3.490146,0.280662,1.3505,141.242935,7.08
1,1,0,A,14589.69043,14590.67969,0.09576,0.157637,0.989,497.265045,2.011
1,1,1,A,14590.67969,14592.80957,3.056684,0.390842,2.13,427.441772,2.3395
1,1,0,A,14592.80957,14593.74023,0.04399,0.16186,0.9307,320.61557,3.119
1,1,1,A,14593.74023,14596.2002,3.012755,0.316622,2.46,326.722656,3.0607
1,1,0,A,14596.2002,14599.5,-0.008741,0.188042,3.2998,294.924347,3.3907
1,1,1,A,14599.5,14601.59961,3.051902,0.349468,2.0995,173.617142,5.7598
1,1,0,A,14601.59961,14606.51953,0.001597,0.208851,4.92,185.209198,5.3993
1,1,1,AB,14606.51953,14606.63965,2.136985,0,0.12,142.460297,7.0195
,,,,,,,,,,
1,1,1,AB,14606.51953,14606.63965,2.031885,0,0.12,N/A,Not found
1,1,0,A,14606.63965,14609.49023,-0.10057,0.215205,2.8507,N/A,Not found
1,1,1,A,14609.49023,14616.66016,3.187456,0.329685,7.17,336.621002,2.9707
1,1,0,A,14616.66016,14616.92969,-0.003971,0.146062,0.2693,99.793427,10.0207
1,1,1,A,14616.92969,14635.70996,3.157079,0.309348,18.7805,134.421249,7.4393
1,1,0,AB,14635.70996,14635.83008,0.415498,0,0.1201,52.493988,19.049801
1,1,1,A,14635.83008,14638.91992,3.124096,0.259492,3.0899,52.908375,18.9006
